index,prediction,probability,true_label,truncated
538d245ba9744f57d66724982db4850e6d3ba226,NonBugFix,0.901146,NonBugFix,True
e3f99578304cb30f1b59c34a4193b9b700f3566a,NonBugFix,0.900030,NonBugFix,True
29e1e664f1bcaa2af3488096d33d84e328099f3c,NonBugFix,0.900728,NonBugFix,True
5b4e584e455a1d4713119308c846d66fcfd52d9a,NonBugFix,0.899466,NonBugFix,False
1dc33f9f6d29c6b33de2023d4f2158e70a1c89aa,NonBugFix,0.900909,NonBugFix,False
d585683650c8e2664b86ccc0aeef080d3b417d1d,NonBugFix,0.900854,NonBugFix,True
8467928cf0639c9783a5f03168af547ffe8a23c8,NonBugFix,0.899858,NonBugFix,True
4a29e164a8ca222fd8b0d2043e1d44494e84544e,NonBugFix,0.898577,NonBugFix,False
28725723398943b2b51cb38d6fe92a3aadf4dee6,NonBugFix,0.900488,NonBugFix,True
f6bfcd9709fac61e3c4efe537f0b634bd9f6a09f,NonBugFix,0.900917,NonBugFix,True
015284af7cf8eff979cd0c5e5ad3d189915e98a9,NonBugFix,0.899993,NonBugFix,False
b33db73c932cd41bc19b9f5018c94c673dbe23d0,NonBugFix,0.900611,NonBugFix,True
012afd9ecc4659a2a86a1cd13a4af629bdcbc34a,NonBugFix,0.901169,NonBugFix,True
42a3811fac0111978f65514801c080e48bee41fc,NonBugFix,0.900947,NonBugFix,True
a768016779e3bdbddf310d2d861e74830a62d16c,BugFix,0.873726,NonBugFix,False
44d92d8eb39b176c23209f26a69bb1febae8e812,NonBugFix,0.901165,NonBugFix,True
a141ff2a7973b379f6b4d1aa9178f0750d6502fd,NonBugFix,0.900869,NonBugFix,True
19152416a44473325a6c3605f9accc4fee379b63,BugFix,0.619819,NonBugFix,False
710ae3a9d2fbcb6767872656d82b2edaeb6e0656,NonBugFix,0.900957,NonBugFix,True
9a5abf368f2c5ef996b8cb7185719bcb78fe2b36,NonBugFix,0.900522,NonBugFix,True
30f9f278c3430f9e936f566ee8b3394f86f2b01e,NonBugFix,0.568645,NonBugFix,True
97a8657ae17bf9105a41d4930ee26fb2dbd1e3cc,NonBugFix,0.900857,NonBugFix,True
88a7e673b3ed7e07aa5cf31a1163697808a1f763,NonBugFix,0.900440,NonBugFix,True
9e5a33c1b36cae7a7541251509bf032455838fdf,NonBugFix,0.900945,NonBugFix,True
062042ba83651b8495bc0330023ae7c7c47a38d4,NonBugFix,0.901103,NonBugFix,True
6ebf6a1c3a48f4b3f18bfe4e42f86e1b3b8398a2,NonBugFix,0.900705,NonBugFix,True
d380a628bfac05b158a059306edf68baa2b33abd,NonBugFix,0.900780,NonBugFix,True
1ffcd613de9c2fcc691b31355c635df9ffd6caca,NonBugFix,0.901022,NonBugFix,True
b2b7e6996be0cea4d872be637c4fc100971d926e,NonBugFix,0.900892,NonBugFix,True
f7edaa99bc232ad970faf6369ebc3cf1f6eff70f,NonBugFix,0.900924,NonBugFix,False
76fcc81bc61342ed85f7a8a0c325e58162ff24e8,NonBugFix,0.900989,NonBugFix,False
efd0e554ca7e9365ec3880ef10706c9b6eca4394,NonBugFix,0.900748,NonBugFix,True
dee6fa9c5b599abf685527e357ffb7e89494a1e1,NonBugFix,0.901191,NonBugFix,True
527370f8c142d373c4543d0eb26cb2f0912ed9f0,NonBugFix,0.900828,NonBugFix,True
04f1e7a41874bb93434c91c80544eda24afbb215,NonBugFix,0.900564,NonBugFix,True
063f561c851a1bfd717762d96a9d379b79bbb941,NonBugFix,0.900652,NonBugFix,True
75fd6d4985f9e1b74294d1c8a21b5a559f0c96fd,NonBugFix,0.580393,NonBugFix,True
630620ee581f7fbe07b95ec8cce030e56108cbdf,NonBugFix,0.901020,NonBugFix,False
fe164471124f357d20acb18f6a6059eb5f91be07,NonBugFix,0.900955,NonBugFix,False
ced5a6c917416088d9def359edacf548509677f3,NonBugFix,0.900898,NonBugFix,True
5a91d607882e59a6255eff0f144a6efecc749af2,NonBugFix,0.900456,NonBugFix,False
9e6fab3a6dcbf26e3aad60aa5cf371adbdc3b47b,NonBugFix,0.569768,NonBugFix,True
063b8da4cfd78758f2eef5244008dc65f0557a4b,NonBugFix,0.880258,NonBugFix,False
09c3edcbc7b12c62280eeba8bb3dea0f06775367,BugFix,0.873754,NonBugFix,False
9f923255878b7baefd89bc37af8fe3072f163322,NonBugFix,0.901164,NonBugFix,False
6afc4dfbbaae4b9492c426a38cef1ba035a3b2c5,NonBugFix,0.900228,NonBugFix,True
4fa8844a07917f925668409e461c2c48f9bbc965,NonBugFix,0.900833,NonBugFix,True
73282a316e9b28a3854ff93b6fd95789d9cd40ef,NonBugFix,0.900827,NonBugFix,False
ca5239afbb0f9540b0bf71edf3317f0b290af453,NonBugFix,0.901040,NonBugFix,False
cf4b20cbd433e31b242ef5b88c63c7e949e5d79a,NonBugFix,0.900777,NonBugFix,True
b370969690e5463374c4f47e6f8543c07c5ae4d9,NonBugFix,0.901101,NonBugFix,True
2c95fae7ad7c87c96fad2e4c80c3580ea3b06cf3,NonBugFix,0.900120,NonBugFix,True
4dcd9dfe0ea6f9c8a4eef47d6910dd188638e2f6,NonBugFix,0.901135,NonBugFix,True
3df7007006114f98fde14577b0f77b560a435743,NonBugFix,0.901121,NonBugFix,True
218ee6d24c991f841ee91085c2bb26d6198db8c6,NonBugFix,0.900644,NonBugFix,False
f1be5f4addf30f47b1d915ca708566bf49beb7f8,NonBugFix,0.900602,NonBugFix,True
ffdde40b9f189cb30dee4c5187d63b61809f2d62,NonBugFix,0.900784,NonBugFix,True
b27c2ddcb46bed712c13cc5eb90b968652964d43,NonBugFix,0.901161,NonBugFix,True
45529d30d41b8de338dfc2d26b61d1a79113c766,NonBugFix,0.901121,NonBugFix,True
455ca1d72361e66afc01cc39d6d79155a2551e2d,NonBugFix,0.901144,NonBugFix,True
d2a3f29496d22df52ba4bf66aa5c408cf286d4bc,NonBugFix,0.901143,NonBugFix,True
3161a555e1e898786041b84b98f0c45630b7c78e,NonBugFix,0.900717,NonBugFix,False
89cafb31528e6d9edd1503deff0e2afa75209a44,NonBugFix,0.900655,NonBugFix,False
2b0b6845d3c96a4c784d5c0b1b211860909d2f23,NonBugFix,0.901132,NonBugFix,True
8760be7d6428e3b54e6486106770fe1a1ac1e18c,NonBugFix,0.900693,NonBugFix,False
2f40ce3e2a5e244315c16865967f58930f57cf7c,NonBugFix,0.901180,NonBugFix,False
a9a93876f2ead9468fd50eba715083c9a7e8a52a,NonBugFix,0.900908,NonBugFix,True
788d431d98df0087a4ea7be7b3c82c4c5d2a8209,NonBugFix,0.901080,NonBugFix,True
9cbc1d502d0c0ead391ffd65bf1cbd812ed53654,NonBugFix,0.900716,NonBugFix,False
0735e178dc8628cf8986dfc6c62332378a42643d,NonBugFix,0.900860,NonBugFix,True
ff5b19bb8413cd0689d33e23b295a81c90dd38c3,NonBugFix,0.901085,NonBugFix,True
15fe100f951a1bba5817676c8d1f9a0fe03c1f65,NonBugFix,0.900771,NonBugFix,True
8f4cb0486b6e6ab48e6df6b2e3e44a7eca27c911,NonBugFix,0.900616,NonBugFix,True
d9dbcbd78c093f4d7d326babab7d64262c2e0280,NonBugFix,0.900857,NonBugFix,True
4558ca5a79a5106287438df8a737e4a1635e4534,NonBugFix,0.900504,NonBugFix,False
78930691ca6b664a07a6995c60bb8238cf7edf96,NonBugFix,0.900923,NonBugFix,True
87498b148f1a29f9538dbdb3728cdc95af7dd1a1,NonBugFix,0.901143,NonBugFix,True
e1bbd8cbc538aae9acc0eb24b1f0751d88f05365,NonBugFix,0.900892,NonBugFix,True
c059f5382365930c7b87ff1dbaab0eae5452808a,NonBugFix,0.566899,NonBugFix,True
26d12f78c550e45f32e2c0fd4cf625e3fbf3b295,NonBugFix,0.901148,NonBugFix,False
d8fdf6abed4031adfa24a35ab23b78185cad6fc1,NonBugFix,0.900904,NonBugFix,True
bd1b559d47603748f6d57a0ff21f68505258ace5,NonBugFix,0.900976,NonBugFix,False
7c7e4a2e255eff4ee29992330b352a7665050834,NonBugFix,0.901105,NonBugFix,True
0f92fdd8e6422d5b79c610a7fd8409d222315a49,NonBugFix,0.901051,NonBugFix,True
72d780f2cab2892259331c8d6f2d5b33d291d416,NonBugFix,0.900903,NonBugFix,False
629acade597d92dbfd8d020497a0ba523afd1754,NonBugFix,0.900829,NonBugFix,True
b40e657180d21655dc6d1ceed6c7726fe7c78071,BugFix,0.873545,NonBugFix,True
d2cf18983b635c3c47ca6bfcadc06bb2e15a547e,NonBugFix,0.744649,NonBugFix,True
afb690e2337caa1cb6b34ca921ae7d0edb7600b9,NonBugFix,0.900775,NonBugFix,True
311520d14682a1f3096dc9307da3e5fcb82936ab,NonBugFix,0.901054,NonBugFix,True
448f8dbb9fd9bf2e0ef72dda7bb235915deca94f,NonBugFix,0.900734,NonBugFix,True
8b9e5a2edd935dd40e6dc30c14829e208d7945f2,BugFix,0.873773,NonBugFix,True
c9a360e36059aa46d7090e879762d44d54fa2782,NonBugFix,0.900689,NonBugFix,True
ec463a32ba825d678a230c7ab5f3eb2e1e0c2e42,NonBugFix,0.901149,NonBugFix,True
a8014dec501f50c4a7bb91778ed832676aa6835c,NonBugFix,0.901101,NonBugFix,True
3d7ec9ba69f2936d30b7ea34cb46369ac5e0de04,NonBugFix,0.900866,NonBugFix,True
57ec7d083a68abb23f009f9fdffb80197c138afd,NonBugFix,0.900971,NonBugFix,True
e5cf1be77c4ef3acf89436789f96fff8c081964f,NonBugFix,0.900978,NonBugFix,True
990ddf5896045704ec43ac0e5a3e2df7022fed12,NonBugFix,0.900816,NonBugFix,True
9d2ba02ac12cb561895cbbc7652e55dac49a30d8,NonBugFix,0.900982,NonBugFix,True
4cbe2ae00aaec2ca4074b06f389f5e50ca235da3,NonBugFix,0.900887,NonBugFix,True
85ec6bc6d7cd0904757b596627fd3666de7738dd,NonBugFix,0.567853,NonBugFix,True
51b603c850765b2734549a1962581ebe5f5f2125,NonBugFix,0.901073,NonBugFix,True
69902e6dedbfeb4e44eace12a101169cdfb97def,NonBugFix,0.900833,NonBugFix,True
f53baebf899b9a03f2bddbc205a764f3002911eb,NonBugFix,0.900925,NonBugFix,True
ebece5174a5ab834576c0f981682b78f7a6efe25,NonBugFix,0.901055,NonBugFix,True
07d58c5537eb7c63194c49de7f75c79834a3f442,NonBugFix,0.901199,NonBugFix,True
82bd585bb78ab580d1bd16e0e9ae7402c5348579,NonBugFix,0.901067,NonBugFix,True
83d5b1e6a0280cc78625bacc2d3f7d1676c7385e,NonBugFix,0.901135,NonBugFix,True
6397f775178eedf37663c0b28e863b3b74feb277,NonBugFix,0.901138,NonBugFix,True
48d33ec70a8ea6f872006e46d1c8e0cdd48a2c81,NonBugFix,0.599947,NonBugFix,True
016918b2e276f95a7e8868dc6cd00fc3ca6fb71c,NonBugFix,0.900657,NonBugFix,True
e83ec1017bf61d352ef8e872984a79002c2020b0,NonBugFix,0.901014,NonBugFix,True
a82c6167163a27223548b1aa6b8cc1b720c33073,NonBugFix,0.900766,NonBugFix,True
5824fa23d60acca2edd40f1eec0c4687199f0124,NonBugFix,0.900764,NonBugFix,True
f119ea70438e3ff3d72678086ce4c58441a445a7,NonBugFix,0.900442,NonBugFix,True
5787e2af06a377732f81cccb57b29a324875bb71,NonBugFix,0.900573,NonBugFix,True
886a96aed8bf0594e54197e870fc9d53c1282578,NonBugFix,0.901088,NonBugFix,True
eb831a81621c685e710b9ff75b1ac7f5c340d1db,NonBugFix,0.901092,NonBugFix,True
d79c2322e801524146441b1f61739ea079a9a15a,NonBugFix,0.901092,NonBugFix,True
18e0bff6dbfd5189d2975574c273fe6f1208ba43,NonBugFix,0.901110,NonBugFix,True
21760a8b6b030233d4a82d8026bc9910e0a93ea5,BugFix,0.873183,NonBugFix,True
190aabbbe8d382b9b960198d8d895ab98c117893,NonBugFix,0.900698,NonBugFix,True
6945d04785d7322df45b5c71053ba18431f606cd,NonBugFix,0.900944,NonBugFix,True
39fe690ec815b3e957a98c498d9f3b4c9b544981,NonBugFix,0.900925,NonBugFix,True
265e2fb8bcfede045d213568f157873abcf445b4,NonBugFix,0.900842,NonBugFix,True
5a57b334d860c19332f81e7b84947e452341a18c,NonBugFix,0.899951,NonBugFix,True
73ea4cb8ebbefe934d9f088e99903b15772fa445,BugFix,0.873757,NonBugFix,True
6257b7824382d7ef3193828019e3e293a92417f4,BugFix,0.622859,NonBugFix,True
cff8f47eb7a1ad17442ec0d3c9bb596d29873faf,NonBugFix,0.901122,NonBugFix,True
0376020ee24d9f0ad345e0839be4035f93aae944,NonBugFix,0.900826,NonBugFix,True
0950c46beda335819928585f1262dfe1dca78a0b,NonBugFix,0.900952,NonBugFix,True
3be0759b44c97834e6fd96ac189500aa4d58dcc1,BugFix,0.873473,NonBugFix,True
31f4ff749c34c8ff573a1d6e1688c39ea1b4463c,NonBugFix,0.900759,NonBugFix,True
5f234f8fa9c8f645b6281ecb81dfe7d1a0d7284e,NonBugFix,0.901126,NonBugFix,True
1722fa667819c3cafc6b5de93d7c93bbd570cd47,NonBugFix,0.900972,NonBugFix,True
71ab4ddb1907323ff661d6f1c0a87678f95a7571,NonBugFix,0.900500,NonBugFix,True
3fd458ad88808e542b211461a49728138c1ebe79,NonBugFix,0.900736,NonBugFix,True
f8a5053d2b51dd72cb46ab32e776957443a3dd88,NonBugFix,0.900778,NonBugFix,True
961455cd9d5a09f99612eb6a0edb575b9c308b82,NonBugFix,0.900920,NonBugFix,True
fcfdfbbc6516d92624f5af9dc5556f6143df757f,NonBugFix,0.901148,NonBugFix,True
42d43310ecb03895bc327bdc788375fde57b5f2d,NonBugFix,0.901044,NonBugFix,True
f4b4b023a3983531baf68542f35a318248dee6fa,BugFix,0.873335,NonBugFix,True
df18e9173dfbf6aa97852a25db100294b72e6eb5,NonBugFix,0.900742,NonBugFix,True
615fc435cc88c2c4fe66e9359f1d69e5eb134d18,BugFix,0.620402,NonBugFix,True
c46153c7e058b212d97698f5b6f06733d669d46f,NonBugFix,0.900921,NonBugFix,True
34805565ec1a5002515aa1ae544956ad5b8182fa,NonBugFix,0.901135,NonBugFix,True
521bbfcf5613232af5f907843db0d54b5f9b493f,NonBugFix,0.900785,NonBugFix,True
eefd1c4ca69fc82c63230dfe30a5752c661388e9,NonBugFix,0.901171,NonBugFix,True
44a27c5cd76f44e435671c69d1d8f60c42a2b420,NonBugFix,0.901022,NonBugFix,True
ab033086f98e633fa7314edf3adfab67fe9bd85b,NonBugFix,0.900734,NonBugFix,True
3e74d3b2fbea16c55805b9b73c182bdc02e70b83,NonBugFix,0.900781,NonBugFix,True
e1ab934e5d80c32b63db7569f76b12375fe2a6f7,NonBugFix,0.900663,NonBugFix,True
0a545cb738de474fb6dd20bdd8e28e939ab62dae,NonBugFix,0.900893,NonBugFix,True
62c048660bd3d4062e56646ae7c17b9a2ef15614,NonBugFix,0.900884,NonBugFix,True
690051f46cad97e4fcfb5073be63ea06e02ac01c,NonBugFix,0.900895,NonBugFix,True
6418b54f81a9e56242fb78fda4bf95e7b3d4c572,NonBugFix,0.566308,NonBugFix,True
40331c29a3350a994d18c2b04c95e1d5a80527c3,NonBugFix,0.900900,NonBugFix,True
0efa78710b4ff36dcf50457a4ec16090bc96787b,NonBugFix,0.573150,NonBugFix,True
a8806266b898ee71376ce9722de407ece9ed359a,NonBugFix,0.900987,NonBugFix,True
42d5bdd3378bbd246a5ecf4a3c09f76f519e4e9b,BugFix,0.873385,NonBugFix,True
8210d3091f64a3de385ce6f01314322620f82735,NonBugFix,0.900661,NonBugFix,True
d47f33629bcc15db2d0f9d75289b0d0da4850799,NonBugFix,0.901173,NonBugFix,True
81e6ff51623792ebe9cb7c277fccd044bdd432b9,NonBugFix,0.568523,NonBugFix,True
e3d1a1dda22723fc896bfc96c6db57c500faf208,NonBugFix,0.901029,NonBugFix,True
cb0d7d4735665fa8ca1b59555a06354859c0045a,NonBugFix,0.901173,NonBugFix,True
319e34aa1743781b453df5df51f03183b123560a,NonBugFix,0.901176,NonBugFix,True
6bece88c6941a754a8cc054bbe9946f1e7c0c615,NonBugFix,0.901174,NonBugFix,True
8689c572f29745487f2f19a50f3162f7053b8d2c,NonBugFix,0.901084,NonBugFix,True
5f2ee6ded78a158ec352a376b7d6ee5381e70599,NonBugFix,0.900860,NonBugFix,True
c03ff2ec9b64d6073b9130e11af00d0c655f25b6,NonBugFix,0.901165,NonBugFix,True
74066765bb8ca85864f75bde6091f96207f988cf,BugFix,0.772275,NonBugFix,False
6b24921bd49cc1179d9e9dc36d68e5aeeacb6550,BugFix,0.861079,NonBugFix,False
df7bf90803a686946e09d9ec175f8ab85277e989,BugFix,0.621566,NonBugFix,False
0995565b24eeac3652ecef1e5ffbe5b872ac8a5c,NonBugFix,0.901162,NonBugFix,True
07165bab64bd1d62bd5eee176f084dd9317a97b8,NonBugFix,0.575274,NonBugFix,False
e5b505224b77bb2428ab9ca85e894a1ba51f8994,BugFix,0.873541,NonBugFix,False
72a3aef6b6df020c0198689a88690a167653fcec,NonBugFix,0.901115,NonBugFix,False
d0441857cd6853975d83c612bbd2778b51007db8,BugFix,0.873691,NonBugFix,False
75ff5a4f93b0e817bf4ad4262421a25b0dac062b,BugFix,0.873694,NonBugFix,False
db1599cb657d598ef7d4a56e682dfea201aadd57,NonBugFix,0.900993,NonBugFix,False
2a06ba4e96e97adaedaeea96f2a23c5d47b36059,NonBugFix,0.900288,NonBugFix,False
2a211705a3db21df6acc2e2d2e059cd9cd5e4ea6,BugFix,0.873728,NonBugFix,False
b4dbb666fc187328f42ae63f5d173a57000dff47,NonBugFix,0.900908,NonBugFix,True
4a9c7d672ed83604123448501d73d18258243c6f,BugFix,0.666315,NonBugFix,False
6cb4e7f20e242367f0efae50d3bb94a6ea989c0d,NonBugFix,0.900978,NonBugFix,False
fb72a4d1f220c3d7d1d681ae17b4e22e89fb51d1,NonBugFix,0.900750,NonBugFix,False
ebb236ef9c00592c592f8d5bb885e7dfd4d05c3a,NonBugFix,0.899279,NonBugFix,False
8616d08894c8e6cab965174ebb312ff718d83614,BugFix,0.873707,NonBugFix,False
7eb6b0fc4c0975ce708ce97632222ecb1129ed03,NonBugFix,0.901133,NonBugFix,True
3c24b6a24d66ac927b94ce808ee0e395cc008e0b,NonBugFix,0.900815,NonBugFix,False
b6277ac14d5c35c8f5c80616829868c4ea74abfa,NonBugFix,0.900982,NonBugFix,False
135b6c13e03dbb519f8163f5ee5b2c8d7c87684c,NonBugFix,0.846215,NonBugFix,False
bb8a666b6dd51330be8a88cb48f923a57264a673,NonBugFix,0.901036,NonBugFix,False
3ed9f0f35aa82e04798ff4f35a32207787d78074,NonBugFix,0.901155,NonBugFix,False
b0f0d2f28988eeffff9f6f6bd211c77565cc2704,NonBugFix,0.900399,NonBugFix,False
165c8954c94ca67d75ecd7fcbc7f1d3da41f5473,NonBugFix,0.900915,NonBugFix,False
f6990e06b4d2dbffb2758ab89ef855ba3947bcf3,NonBugFix,0.900973,NonBugFix,True
ff642734febd8c5df95b67d5537c6f571a3c3aa2,NonBugFix,0.901044,NonBugFix,True
ebe1a4663d41adf670239bf2765b316a2e46f12d,NonBugFix,0.901095,NonBugFix,False
6edd54805c2d558802b22a232ea1a751f82db029,NonBugFix,0.900726,NonBugFix,False
ed7166227500891e13c982a2f681962a6b56e5f4,NonBugFix,0.900116,NonBugFix,False
b590cc49acba625d3d076a9722f2ff87a3400be4,BugFix,0.622727,NonBugFix,False
fc281e6694468fd90363a06cfb809e7368799908,NonBugFix,0.901202,NonBugFix,True
f26b7b2321ba561c947da92510e95e22f059351c,BugFix,0.873741,NonBugFix,False
10bc2480001f2c399afa50add8f66b1e22144b14,NonBugFix,0.901143,NonBugFix,False
36c3025c974288b8d2322dd9a830d7bff0b155cb,NonBugFix,0.899396,NonBugFix,False
aec021e668ad6786d20feaadf119f5407c2b3191,BugFix,0.873764,NonBugFix,False
1e6f2e79b9e0162f8a111acbe7f2876d0d8eeebe,BugFix,0.873734,NonBugFix,False
05a497f35ade5b00ad049cf18873068379ef7ccd,NonBugFix,0.901107,NonBugFix,False
887139648d2e693bb50f286810231150bf1fba9f,NonBugFix,0.900587,NonBugFix,True
2eeb4ebd8c3af6f5838efe510da4c92ceb0ceb35,NonBugFix,0.901152,NonBugFix,True
cf5fb324e3d006d4360c0ae1bba0b2f57d3b6097,NonBugFix,0.901025,NonBugFix,False
c04110620c6337b9bf45b6d1d55042630d95f8a5,NonBugFix,0.900732,NonBugFix,False
f49f42476b5931574e1d7f86ac7f3d763f344343,NonBugFix,0.900723,NonBugFix,False
e49ebd5a789d335363404335055b23a41d07207f,NonBugFix,0.901070,NonBugFix,False
395959bf216574cad6a1632b13f472f4565c5cfb,NonBugFix,0.901152,NonBugFix,True
63d60c6aff8362db9683b83d670556a1a828e8d1,BugFix,0.873669,NonBugFix,False
272895e16604dc7827da484be057cdfbe988bc7c,BugFix,0.660260,NonBugFix,False
99bd4fbc657da545ecb40d8778f0979f233e0de9,NonBugFix,0.900950,NonBugFix,False
9869e7875cf052f6c54e4ffedf9fa70f3803e3da,BugFix,0.622574,NonBugFix,False
0d456d2091f5f8dd3a954ab64e7b78a08246f892,NonBugFix,0.573327,NonBugFix,False
7181fa35a35a4aa8e2f1bf8d2db39fa87a81e69d,NonBugFix,0.900796,NonBugFix,True
7ac59de1ff24646c5b84b7b559fdc3d6622d1922,NonBugFix,0.900541,NonBugFix,False
ebfb482c3ee955f24be4d2802c1e06d6f0aa0d1c,NonBugFix,0.900926,NonBugFix,False
6c0386029b4620e622f6d62939567f88238a21a2,NonBugFix,0.899433,NonBugFix,False
5ed43d241a1786f41c97af3fc31de3a6f7d1f3ef,NonBugFix,0.900765,NonBugFix,False
f55b7c350b928aa5419a1e3ee0fdbe4808731038,NonBugFix,0.900835,NonBugFix,False
8498280b0eb67684a43e65b226895914b5a489ff,NonBugFix,0.900627,NonBugFix,False
e1c739fe6fcf4458c1ddad3ed2c79d1e78a3e980,NonBugFix,0.901172,NonBugFix,True
439413c6269bbc9655f7e86c70dc85dd7e150f63,NonBugFix,0.901045,NonBugFix,True
ac03fba9d31c9cca163739df3c05bc1984d230dc,NonBugFix,0.900656,NonBugFix,False
bd92322d22be4a00f1a6fbd4fe45660a920eca6d,NonBugFix,0.900764,NonBugFix,True
edbbc6ec7beb37bbc2d7c0773821c6b766397c2c,NonBugFix,0.900958,NonBugFix,False
abdc99e1d77335a0e401de20838f0914fcdc0242,NonBugFix,0.900673,NonBugFix,False
a2444e9494e0bf9572f0c76f3307080974ce3b56,NonBugFix,0.900935,NonBugFix,True
7cd667c0e3e17f0362153cd15536e26eeb4f97a0,NonBugFix,0.901050,NonBugFix,True
245f782801254eefc4442c0850acf3eeee468697,NonBugFix,0.901199,NonBugFix,True
12954a69895db8e60522c72557b93c53973dc436,NonBugFix,0.901035,NonBugFix,True
6de7fd15b7b4f42263d847fe462552110c405bb3,NonBugFix,0.901129,NonBugFix,True
42b44788e9f7d9a84ef6ae65a38a581c22fc7c55,NonBugFix,0.901166,NonBugFix,False
5fe802ea0a094289b6989748da75fb2942058aba,NonBugFix,0.900860,NonBugFix,True
5ae1c8a24284d1bbc96c8410c81600a5e1a7a9f5,NonBugFix,0.900967,NonBugFix,True
69c6e80acd16d0073400d78bd0e52caf44ef8f40,NonBugFix,0.901110,NonBugFix,False
c907ce325e89b25d0ff29288f018adda35bbdeed,NonBugFix,0.901076,NonBugFix,False
f79cf4149fe680ff36117277ffb45d4f2e53c33d,NonBugFix,0.901114,NonBugFix,False
8ebbd1e7b964b6c81a49c7d4c2476584c6279e06,NonBugFix,0.899160,NonBugFix,True
f582aa449210110546147851f529e2fbb337aa0e,BugFix,0.854807,NonBugFix,True
804bf3ad226dca85c9fa66791bb63b794ab66b73,NonBugFix,0.572693,NonBugFix,True
3f04248a8a5af6d3e0e3cb7a5837764a52ecaf63,NonBugFix,0.901087,NonBugFix,False
ef85412f98e97ff5471013eab59fd8cb3046c17a,BugFix,0.873714,NonBugFix,False
dc41daa3db350ef9a4b14ef1d750d79cb22cf431,NonBugFix,0.900643,NonBugFix,True
5fa9cbdf7684922da39b6b6fdaaa5c89a108b8a8,NonBugFix,0.900701,NonBugFix,False
a47b1d692d7ccf7d7c087607c394e55690f60655,NonBugFix,0.900766,NonBugFix,True
d1c59faff700059d52ef350c3e7741dd5abcb65a,NonBugFix,0.899939,NonBugFix,False
74f300d7a9e2f0e43dc5e517cc2acc8a4fcde701,NonBugFix,0.900766,NonBugFix,True
d66956b1177df05de05644f53e33509d790b57bf,NonBugFix,0.901113,NonBugFix,True
0dd95079938476608211f34c414b90f9eca45f77,NonBugFix,0.900664,NonBugFix,True
4c73a29f99f0b9d2232b466972a55197758684db,NonBugFix,0.901001,NonBugFix,True
5158fe96b0f091ab52f7a5842edc447dd7f8a366,NonBugFix,0.638213,NonBugFix,False
2764024351db5082ce5e8f1664a37d1629a56a69,NonBugFix,0.901057,NonBugFix,False
e9cdb3d24e3eb440a9adbc96a83e7f5ac600863f,NonBugFix,0.901103,NonBugFix,False
46ccb06f43fa17fd6e60aea15747f34f70516107,NonBugFix,0.900713,NonBugFix,False
382bd64cdd015fd035182785291db8122791695e,NonBugFix,0.900785,NonBugFix,True
9ccbb766bd98a4958a38ddc840e00b7dfa6230d6,NonBugFix,0.900986,NonBugFix,True
