sha,message,prediction,probability,true_label,truncated
166a93dbeca04622ab0bcaf7cd077926baa049f3,"doclet/devhelp: Add name="""" to <book>
",NonBugFix,0.9997206,BugFix,False
c6f22949dc72af5edfd18bf4d350ae925fcc2d2c,"valadoc: LinkHelper: turn get_package_link into a virtual method
",NonBugFix,0.9996477,NonBugFix,False
7d8ae9dd2bf8e70f0d4421ecadbfbcaf36474f86,"libvaladoc: mark @deprecated as deprecated
",NonBugFix,0.9997301,NonBugFix,False
62c0c77a4a9f8186d37e9247323a3a59080777a4,"libvaladoc: docparser: Fix invalid cast in lists
",BugFix,0.9996705,BugFix,False
d4b3f1bf94bc38cf305aa89f10bf5ca09af0e3e0,"gtkdoc-renderer: Fix broken escapes
",BugFix,0.99967015,BugFix,True
93be5446d32b1f49fd993969ec457f80a31cab4a,"gtkdoc-renderer: Avoid possible \n in signal/property-links
",NonBugFix,0.9994686,BugFix,False
c3a15cce343f994c2d5d9fccca4d8e3b226422c5,"gtk-importer: Allow ""struct [id]*] inside docbook type tags
",NonBugFix,0.99966294,NonBugFix,False
5e56988bd8fbc352fccd0429a85a0dcdb8104994,"gtkdoc-parser: Allow <title> in ordered and itemized lists
",NonBugFix,0.999636,NonBugFix,False
03fcfa5c77bad07ac29415a927db30be9cee47be,"gtkdoc-parser: Fix possible infinite loop
",BugFix,0.9996705,BugFix,False
3e4efd0d34df74f1c3f2360dcf79f8b4f028e739,"gtkdoc-importer: Add support for orderedlist
",NonBugFix,0.99972486,NonBugFix,False
0a8d1af2e53c3fbfe5dc5261d052dc03fd01fb79,"gtkdoc-importer: Add support for refsect3
",NonBugFix,0.99972486,NonBugFix,False
4d4cee8d2dd6edc2cae5d22fbb3d672e5bd38bf3,"gtkdoc-importer: Add support for variablelist
",NonBugFix,0.9997267,NonBugFix,True
5ab247e291e7cf872be19b8141b7fe85af866d48,"gtkdoc-importer: Add support for sections
",NonBugFix,0.99972534,NonBugFix,False
ab74858e5f4f17ac16983f7cb135edd13c72e288,"libvaladoc: Accept block content in list-items
",NonBugFix,0.9996705,NonBugFix,True
eeae29080b4a8b4a53d3968cb21870fd841b87c9,"gtkdoc-importer: Allow mixed content in refsect2
",NonBugFix,0.9996655,NonBugFix,False
13be912598131eeaf533fb7d4d60ac0ec1ea8b10,"gtkdoc-parser: Add a helper for mixed content
",NonBugFix,0.99972194,NonBugFix,True
9b803ed1532623edbeb8e3b82c5ed03a0d3091cc,"gtkdoc-importer: Add support for abbrev
",NonBugFix,0.99972254,NonBugFix,False
50fb6add9826b85691e3fc25be61dc531fcb0407,"gtkdoc-importer: Add support for literallayout
",NonBugFix,0.9997206,NonBugFix,False
0561123a987b538aa9658dae42bd416b28a7e297,"gtkdoc-importer: Add support for informaltable
",NonBugFix,0.99972486,NonBugFix,True
f5a3477fe1bd136a3f9f7e2048299ad24bd47ded,"gtkdoc-importer: Add support for computeroutput
",NonBugFix,0.99972254,NonBugFix,False
ebfea5fc31fb3f7e417fc43b532f9c37a785cc09,"gtkdoc-importer: Add support for varname
",NonBugFix,0.9997244,NonBugFix,False
96e1e491dde5f861da18a5da0acff5465f30a293,"gtkdoc-importer: Fix to_string for xml-close
",BugFix,0.9996705,BugFix,False
ade1458676e7170ccc296476edc734508a098e3f,"gtkdoc-importer: Add support for figures
",NonBugFix,0.9997267,NonBugFix,True
bf9eba31da7599606e23993949f0d3f9858bf200,"libvaladoc: gtkdoc: Add support for important
",NonBugFix,0.999724,NonBugFix,False
7cdb4f8094138c7e59fe90ae98a7c003b712a6d3,"gtkdoc-importer: Merge rule for example & informalexample
",NonBugFix,0.9997301,NonBugFix,False
27b237422064ba6c910ae73fe4adeb79e04e5166,"Add a metadata-format for gir files
",NonBugFix,0.9997278,NonBugFix,True
8de9caa985fa3e79348c1c88b9313a4bce4d92e6,"libvaladoc: Add support for SourceCode attributes
",NonBugFix,0.9997273,NonBugFix,True
27725c56de43ad0ef67b32b1977e086d0704913c,"Add support for vala 0.15.1
",NonBugFix,0.9997335,NonBugFix,True
4f4829ba44ea261c80e6d7971be664c157b48e9b,"Embedded: Search images relative to the file
",NonBugFix,0.9996544,NonBugFix,True
117bd32510ed29f46d2fc5c69fa0d2aeed80abe2,"doclets/devhelp: Add full wiki-support
",NonBugFix,0.99972486,NonBugFix,True
1bd1c6fd062d26e776cabbaa2bab0ad009453af6,"libvaladoc: Allow conditional spaces in headlines
",NonBugFix,0.99968964,NonBugFix,False
c32b39c94f71e02e12611c412351410fee1a9ed4,"libvaladoc: Fix broken nullchecks in parser.error & warning
",BugFix,0.999671,BugFix,False
737a1463232535f487850f80fe0fb49b4978f77e,"libvaladoc: add helpers for valadoc.org
",NonBugFix,0.9997144,NonBugFix,True
61df61ef805b550970475146be5de323acae5cfd,"libvaladoc: drop varargs for signatures with implicit parameters
",NonBugFix,0.9996587,BugFix,True
fbe228e72733557f4627979655fca5dd45a35cd0,"Fix -D
",BugFix,0.99967015,BugFix,False
83efcc0745f3364be1b21a46ec96895a734e3187,"libvaladoc/html: Keep error-reporter for derived doclets
",BugFix,0.99707675,NonBugFix,False
fcc844f91e153ef9270c7f913c32ab78d57841d0,"libvaladoc: gtkdoc-parser: Fix possible segfault in footnotes
",NonBugFix,0.8845536,BugFix,False
5a58dcd25cb62f22e94fb223e93cecdb902bc72d,"libvaladoc: ModuleLoader cleanups
",NonBugFix,0.99970824,NonBugFix,True
ff94c631c9826c114928c8549186d9747b0b6079,"libvaladoc: ModuleLoader cleanups
",NonBugFix,0.9997125,NonBugFix,True
208fc48688a926ffac9a7e47c7070976ad6a72de,"libvaladoc: gir-reader: accept @<id>(::|:|->|.)(<gid>)
",NonBugFix,0.9996439,NonBugFix,True
ea89ac5dd42a7d3564ca6955b93f8356e1b04fd3,"libvaladoc/html: Add style for {{{source}}}
",NonBugFix,0.99971193,NonBugFix,False
7140c07477a6e894c02fb5df2fb14d177cb3c40e,"libvaladoc: gir-reader: Unescape %, @, (, ), &, #
",NonBugFix,0.9996529,NonBugFix,True
e62c5a57c8f0dada55a8337ecfcb795d70b8ee9b,"libvaladoc/html: Signals: Hide content listing
",NonBugFix,0.99968195,BugFix,False
70f4fa9a293229d051b9f23ad54e8a3c40d5a686,"libvaladoc: gir-reader: accept #[id].[id|func]
",NonBugFix,0.9996592,NonBugFix,False
c7a994dd1f25426b6c307b4de8b347daed0d3f57,"libvaladoc/html: Hide redundant links
",NonBugFix,0.99966705,NonBugFix,True
098c1f94732322a266773af4c30dc424ead10e66,"Fix segfault triggered by valac-errors
",BugFix,0.9996697,BugFix,False
7d5abf3972158a3b24d2e075c20bde604de3e813,"libvaladoc: reorder @param
",NonBugFix,0.9996867,NonBugFix,False
921a85b1618ebc4a2f92c1c786b6b9b84f1ffb38,"libvaladoc: @parameter: check for existence
",NonBugFix,0.9996915,NonBugFix,True
8d29ae7db6db63f4d90103d7288fa58fb1f0e219,"libvaladoc/api: Signals: Add missing ""signal"" keyword to signatuers
",NonBugFix,0.9996872,BugFix,False
5f2db5a15b6dce33253c7d6ba766db4ac2292957,"libvaladoc: gir-reader: accept #[id]->[id|func]
",NonBugFix,0.999662,NonBugFix,False
6b15ef4ca6180d42b5d1efba3a8b6117214ce088,"libvaladoc: gir-reader: allow _ as prefix in function names
",NonBugFix,0.9996561,BugFix,False
4727810cbffe0638ba47976c8ff13e5775482f57,"libvala: gir-reader: fix spaces/newlines in img-alt-text
",BugFix,0.99967015,BugFix,False
404d1a7d4ddee6505ff3dfbf859e835e58bec292,"libvaladoc: gir-reader: Improve @-quirks-mode
",NonBugFix,0.99965197,NonBugFix,False
e85e76dec1010dae4e01c859978ca2c3f02014b2,"libvaladoc: gir-reader: accept &pi;, &gt;, &lt;, &solidus;
",NonBugFix,0.99967015,NonBugFix,True
73bb067185c2f5dd2bf1c285c68f8a8680046a76,"libvaladoc: gir-reader: accept @...
",NonBugFix,0.99968344,NonBugFix,False
ca2ba9131b10c5927172505f89f79cc0088dca3f,"libvaladoc: gir-reader: improve short descs
",NonBugFix,0.9996572,NonBugFix,True
b06a307a2a201b643ba81bf2c9cc940fd04285e5,"libvaldoc/html: Add missing - between ns and short desc
",NonBugFix,0.9996915,BugFix,False
b4a6e4a98e5ca16889391a5db989b151f03ed208,"Add initial reading-support for <doc>
",NonBugFix,0.9997263,NonBugFix,True
b753b88a432fca3a8947a1ea0743e44f626e23a2,"Add warning & note tags
",NonBugFix,0.99973965,NonBugFix,True
3175c9de0718ab2fae86c4ffba4f2b25b747f183,"driver: merge 0.13.* and 0.14.*
",NonBugFix,0.99965245,NonBugFix,True
c05a5f75cdc3282ee7bdb785babf13c37e82ac11,"libvaladoc: parser: Fix broken ?
",BugFix,0.999671,BugFix,False
726d32238c7ff6958664bb766cbb5d78c283024a,"libvaladoc: gir-importer, c-resolver : various improvements
",NonBugFix,0.99905294,NonBugFix,True
924f7d685eddace910e2b831ba4fc19aa0028437,"drivers: merge 0.11.* and 0.12.*
",NonBugFix,0.9996375,NonBugFix,True
8ec48f53db37a1fb7c4c06fb62cae13f0ffac40d,"doclets: Fix text size in html & devhelp
",BugFix,0.9996324,BugFix,True
dc6edfc736bb630b805d0c3f7afc6ca4768e605c,"gir: basic reading support
",NonBugFix,0.99970394,NonBugFix,True
6fe783ef0149576182b26e4d15ed1ba98643a32d,"driver/0.13: vapidir-fix
",BugFix,0.999671,BugFix,False
0ddd26c325e6d7cf228aeaa860f712e997ad8e8b,"Add doap file
",NonBugFix,0.999723,NonBugFix,False
05ce7aa0c12a8478ccb34579c8c3d8319af8b877,"driver: 0.14: Add throws declaration to signatures
",BugFix,0.9887365,BugFix,False
530e3757aa56bea4d0b4f47fafee7a5d635009be,"drivers: Add 0.16.x
",NonBugFix,0.9997187,NonBugFix,True
cd641db16dab2a72fa03f5f9163a088c0950babd,"doclets/devhelp && htm: Fix output directory creation
",BugFix,0.9996724,BugFix,False
069787a17d70841274d75458735e433288da53cb,"drivers: Add 0.14.x driver
",NonBugFix,0.9997173,NonBugFix,True
843c6cfc341d82f9a1282f52f3db6448bf360c0c,"libvaladoc/html: BasicDoclet: <title> improvements
",NonBugFix,0.99967283,NonBugFix,False
c93e1d8deccb1d508e50a890e96cb4dc929ee044,"driver-0.13.x: Add basic gir support
",NonBugFix,0.99972963,NonBugFix,False
0e90facc5014282a641fa99df3439bfa3fc8b3c9,"Various cleanups
",NonBugFix,0.999724,BugFix,True
fcb4027846edb2d660ea94374aaf520df7189247,"driver/0.10.x: Fix get_method_binding_type, static
",BugFix,0.99967146,BugFix,False
91caac25756464a87e7185c305302353b8bb2faa,"driver/0.10.x: Add support for attributes
",NonBugFix,0.9997278,NonBugFix,True
df3e0b75c0ab7c6c7ba511e3fbefbae6e919d65b,"driver/0.10.x: Fix type parameter creation for methods and implemented interfaces
",BugFix,0.9986774,BugFix,True
935820dbb5b80a81e66f432ec5199516bc98e998,"driver/0.11.0: Add support for attributes
",NonBugFix,0.99972874,NonBugFix,True
d12bc09a4a1bc16e39f9ed899cd084c428145e9b,"version/0.11.0: Fix get_method_binding_type, static
",NonBugFix,0.99932075,BugFix,False
d6287cec92a808d1872cd376d6d8de59f27d5748,"driver/0.11.0: Fix type parameter creation for methods and implemented interfaces
",BugFix,0.9983722,BugFix,True
8b496a8c9cf28bc85c2ff66397b6c022764ba81f,"driver/0.11.x: Fix type parameter creation for methods and implemented interfaces
",BugFix,0.9987384,BugFix,True
f43ef1b9e9b26672926e7fb9dfd46536404c0ebc,"version/0.11.x: Fix get_method_binding_type, static
",NonBugFix,0.9993078,BugFix,False
8a96307a3e4851e914e5fd6cbe698534f81e664b,"driver/0.12.x: Add support for attributes
",NonBugFix,0.9997278,NonBugFix,True
dde68eec99063198254938b85ea2ee40fa6995a4,"driver/0.12.x: Fix type parameter creation for methods and implemented interfaces
",BugFix,0.99882793,BugFix,True
ad31a26a38930db286ccaa5008e0b1b7f97337c5,"ver/0.12.x: Fix get_method_binding_type, static
",BugFix,0.9996724,BugFix,False
9822d0d87e828fab55ed67fbdac20af00ca1b423,"driver/*, libvaladoc: Move ChildSymbolRegistrar to libvaladoc
",NonBugFix,0.99971825,NonBugFix,True
