sha,message,prediction,probability,true_label,truncated
f43c263c7d9ff49afa738063cd6431c44165f449,"Ticket #1164 - for Timeline.
",NonBugFix,0.968037,NonBugFix,False
423d88c3f279da62c8802e3f9df86654a659fcb3,LDEV-4429 Open JLatexmath dialog when clicking on its image,NonBugFix,0.91735053,NonBugFix,False
b9fe2a4024280b35b32cc4e532eaa0c820b3b14d,"Separate case for handling option matches in autosolve
",NonBugFix,0.7859127,NonBugFix,False
01a6cb37b3eeeea848c4bd584960328a360c9f18,"appleseed.package 1.5: on windows, copy the Visual C++ runtime DLLs to appleseed/bin/ instead of appleseed/bin/Microsoft.VC100.CRT/.
",NonBugFix,0.97149,NonBugFix,False
5b5fa7467132330b98cad17f3796951248d724e3,"mongoid version of karimari
",NonBugFix,0.9614516,NonBugFix,False
cd0e35ead56313118e3c0c999bf96b7d62d05ca1,"libxss-dev is enough in debian unstable
",NonBugFix,0.97517455,NonBugFix,False
d0515095bacfb6e668fe775b2decdf6906f8f306,"Semi-transparent sections background
",NonBugFix,0.9446146,NonBugFix,False
3fa4202a563273033c73afeb65d5fec2dbb38826,"Raise an exception (and catch it) on authentication failure instead of returning nothing.
",NonBugFix,0.7658465,NonBugFix,False
1c8306bc386c5ee25ba70c4605db6a98ad0922f6,"go-online mit subSections.
Ungetestet.
",NonBugFix,0.94759583,NonBugFix,False
1b20f02052d347f44198b0b2e3aec94cf5720f59,"[sledge] Strengthen normalization of division, avoiding non-reals

Summary:
Strengthen the canonizer for division and rational constant terms. It
is important to avoid constructing `Q.t` values with 0 denominators,
as they do not represent real numbers, and the algebraic manipulation
done by the rest of the solver is incorrect in that case.

Additionally strengthen the Term representation invariants to check
that all coefficients and exponents are valid real rational numbers.

Also normalize division by an integer or rational to multiplication by
a rational.

Reviewed By: jvillard

Differential Revision: D20663964

fbshipit-source-id: 210962fe0
",BugFix,0.5011601,NonBugFix,False
a7e3b6ba30391ee64424f54ba9d6564762791ad3,"genstage stuff
",NonBugFix,0.9714292,NonBugFix,False
0bacb5e662b899aa961ab9bae42db2b9ff1c2fd1,"k=0 and k=1
",NonBugFix,0.88612974,NonBugFix,False
230cc247c757673509a1c55a2a3abb037416a96f,"Bump common for unpooling of block snapshot builders.

Signed-off-by: Gabriel Harris-Rouquette <f9869a2c93dad38a06e8fb39147155331a1102ab@me.com>
",NonBugFix,0.970913,NonBugFix,False
b7b8e33289f2fdb5d0d4586bd4c64aadb98997d6,"+ Events (3)
",NonBugFix,0.92714924,NonBugFix,False
600cd9ba4c1246a24592f4bd0fd7a1129ef32c71,"Warning message for not latin languages on OCR files
",NonBugFix,0.5554417,NonBugFix,False
beaec2d814a07cec67b500a04a441bf17327b025,"cli --vars flag for variable substitution (#1040)

",NonBugFix,0.94051695,NonBugFix,False
87ef8011e21d1bed37e42020e8ae1fc8e740f879,"type and history of ESPE INTEG
",NonBugFix,0.9652854,NonBugFix,False
d72e24a8e6ded0a1bc0d8360bd93b16cc4e4d05f,"Rebuild JS
",NonBugFix,0.9379134,NonBugFix,False
221a698ecb781fc9c12ef3aafc0e1e96d937ea6d,"factoids: if unknown keyword is triggered inadvertedly, .e.g. by referencing the bot by name, and the args dont look like a nick then do not spit out the levenshtein matches text
",BugFix,0.7579942,NonBugFix,False
a22fbec8d8126fdbc96903154a83cecb8c2ed2be,"- Made it easier to render the fiducial's number
- Updated square fiducial examples for new images
- Applications
  * Fully featured command-line application for making square image fiducials
  * gradle task for creating a jar
",NonBugFix,0.9328194,NonBugFix,False
dc363963690f220f813444e570d2aa119cc82687,"Add view logic for all projects
",NonBugFix,0.919141,NonBugFix,False
d3a41fa35f6a496b61e0e273bf0000760e56e0bc,"Add ImageTask description
",NonBugFix,0.9204373,NonBugFix,False
9315a054ca47167718c615d90b32ccb09f83c747,"Added support for text upload to pastie.org
",NonBugFix,0.94977283,NonBugFix,False
80a677d9852bb4eb26c2c0bb2c119fdae0770c43,"Initial revision
",NonBugFix,0.9815338,NonBugFix,False
05733fb7ad78e0ba9d64b24e90ddc8cf5d440334,.,NonBugFix,0.914587,NonBugFix,False
68259fba7c4b1869284fd94ca783af53212db7a3,"WIP (#168)
",NonBugFix,0.9700819,NonBugFix,False
980de6de8a5bb282905e11e4c93feca87eb2e148,"Call onComplete from mutations inside next() handler.

Reviewed By: dwwoelfel

Differential Revision: D5748574

fbshipit-source-id: 4e05552411d76aab5ba9791d6b78e952c75e4be4
",NonBugFix,0.9722543,NonBugFix,False
7544874aebc5926828c81220b55420a21b4a0dfc,"Activate the learning circle language when sending learner messaging
",NonBugFix,0.9264637,NonBugFix,False
9c3fdfcd42345acc63b00b88f92e0f920ba1c747,"Reset game tooltip when opening an option window
",NonBugFix,0.86528975,NonBugFix,False
f5513bbeda9f83ec3c9bd3a1875c69c0fc1cdba1,"add tox debug info
",NonBugFix,0.93390656,NonBugFix,False
06f35b1a7b5ab80a0b03dbcaa652d7a833a9fa19,"[i18n:it] Add 'Block Element"" i18n

committer: Tom Joseph <a9c0f5359180f675a19eaf18c5679c5d73ed7250@gmail.com>
",NonBugFix,0.9550326,NonBugFix,False
9fd158412ad69751060160b9259628a090a48295,"Added rate limit settings to MSP API 1.42 for configurator.


",NonBugFix,0.9601186,NonBugFix,False
6eea5834fa91716914c604464c4fd4d2ba032ac8,"add tests
",NonBugFix,0.95020014,NonBugFix,False
b715fca08b42a02337ee1f4e5eae4f9f0789eb30,"glib-2.0: add HashTable.take and length
",NonBugFix,0.9608639,NonBugFix,False
c6b9183174e6ddc522499716bc8e6d56e3b9b7b3,"travis-build: add --default option for changing the default response

Signed-off-by: David Aguilar <9de348c050f7cd1ca590883733c4e531ce610bf4@gmail.com>
",NonBugFix,0.97408336,NonBugFix,False
a8ba1c08ae56dfd62d5c604e853c00341db7dd1f,"GDPR: Add consent re-request

If user had consented to something already and the page changes, request new consent.
",NonBugFix,0.87251073,NonBugFix,False
fc7e526f33e0506774583572fc723039097c8aa0,"Merge pull request #313 from mmaslowskicc/issue-310-mypy

Run mypy and add type hints",NonBugFix,0.8996049,NonBugFix,False
21682f403fb60fc2fcf7e2e90b9ad235e7efa3dc,"Add fuzz/c/std/json_fuzzer.c
",NonBugFix,0.9643978,NonBugFix,False
008e4b621e427d19e0aed50b7b19c8b66d22fe85,"Add storage section to json report data in TP
",NonBugFix,0.8760791,NonBugFix,False
ad9f64efb5ccaecb71ab27583b628e9a5858a7b7,"Add a few more required fields to <amp-user-notification> tag to stay in
sync with the published spec.
",NonBugFix,0.9588544,NonBugFix,False
1553a45f79623acfce40254bf783131b2c2d013b,"Merge pull request #1879 from uwcirg/bug/patch-patient-qnr-dstu2

Add another DSTU2 patch",BugFix,0.9112639,NonBugFix,False
484f285025dd95a85e4d084d20814672a92545b4,"Add agenda url text
",NonBugFix,0.86993194,NonBugFix,False
31a26ea1cd06b474d0717c8115d76a77b5178620,"Add the original get_dex function
",NonBugFix,0.9505826,NonBugFix,False
017a3b9e4f5c23fc2418864b266fa4651f73fae4,"add listFiles function to GPI
",NonBugFix,0.9397707,NonBugFix,False
5022c16735b48aaa2302a9e5dd72afe9818e874b,"add LissajousWidget
",NonBugFix,0.9456483,NonBugFix,False
50bfa05e3e64232d731f2ef3e46f7652f3f66e64,"Add a title for table of contents.
",NonBugFix,0.9145831,NonBugFix,False
c767e918e07c8ff3516a7ee54cb7d143de18282e,"add a content-type header

Merges https://pagure.io/pagure/pull-request/3161
",NonBugFix,0.91936547,NonBugFix,False
dcdd960bae4dc0629d5b60adcc08455e58faf626,"add dom hooks for testing
",NonBugFix,0.9589899,NonBugFix,False
b981f4bd6288bd576ed6936e499554bcbfa6e55c,"add mac dmg packaging via travis
",NonBugFix,0.97337854,NonBugFix,False
595858c6e2e82ae745c12f7d7f40bbf6d445dc60,"stateEngine.ps1, utilFunctions.ps1 - add running time support in forceshutdown state, and enhance SetRunningTime function.
",NonBugFix,0.9406135,NonBugFix,False
016a165ef72b88c9b23374b701063ac6deb2d25e,"Merge pull request #8153 from rgacogne/ddist-doh-http-more

dnsdist: Add Lua bindings, rules and action for DoH",NonBugFix,0.96597755,NonBugFix,False
5ff867362a40521efc16d30990859e758625aa2c,"MDL-47922 tool_monitor: Add a config to disable the tool
",NonBugFix,0.92838633,NonBugFix,False
e0add1f06a5e6496a623435fcd8e8fbf98a4ffcf,"Add syntax check loop
",NonBugFix,0.858864,NonBugFix,False
2329d04e9fdd6e3138c8af119b9099753c3e171b,"Add initial support for AddressSanitizer (only with GCC for now)
",NonBugFix,0.97547764,NonBugFix,False
94f1c4f8fdbdda4becca6417fcaf286abdc82daf,"RowPartition: add static nrows/nvals/uniform_row_length accessors.

(RowPartition.static_nrows replaces RowPartition.nrows_as_dimension -- note that the tf.Dimension object is deprecated for public-facing APIs in TF 2.x.)

PiperOrigin-RevId: 300218572
Change-Id: I386631d8ac22ea6b57049c90e8d2f8fe12117a26
",NonBugFix,0.9674944,NonBugFix,False
10a1111740b4455a054dad543f313f5f4ee912f6,"add ifdef for R__QT to set lightsource (same as for Inventor).


git-svn-id: acec3fd5b7ea1eb9e79d6329d318e8118ee2e14f@7557 27541ba8-7e3a-0410-8455-c3a389f83636
",NonBugFix,0.9812536,NonBugFix,False
4445df1df44cbf6857896fc2b5deac290fc71804,"serverset: Add ability to retry a function (#6953)

",NonBugFix,0.92890096,NonBugFix,False
d122e0b8bd8fb8a7bd1cd0ca1e121bb2840ddd11,"VFS-496: add 'abort' event
",NonBugFix,0.9277123,NonBugFix,False
fed4f1c5712868e309a67cb066b2265f39c8db24,"Add an analog clock layout.
",NonBugFix,0.94316745,NonBugFix,False
effef7f736a9f99c6f43f37a52cf36ae6806dd39,"Add the global data vector 'gdata' to the siminf solver C code
",NonBugFix,0.92311954,NonBugFix,False
800c436ed2630ae606304f197c5b384841947fba,"Add C++ tests of fwdpy11 functions to expose non-owning numpy arrays
",NonBugFix,0.97540826,NonBugFix,False
190243ee895a708e253278f5f2623bf90c7cbc9d,"lint: Add ""legacy"" configuration

Regarding coding style, gjs is moving in a direction that departs quite
significantly from the established style, in particular when indenting
multi-line array/object literals or method arguments:

Currently we are keeping those elements aligned, while the gjs rules now
expect them to use the regular 4-space indentation.

There are certainly good arguments that can be made for that move - it's
much less prone to leading to overly-long lines, and matches popluar JS
styles elsewhere. But switching coding style implies large diffs which
interfere with git-blame and friends, so in order to allow for a more
gradual change, add a separate set of ""legacy"" rules that match more
closely the style we would expect up to now.

It also disables the rules for quotes and template strings - the former
because we cannot match the current style to use double-quotes for
translatable strings and single-quotes otherwise, the latter because
template strings are still relatively new, so we haven't adopted them
yet.

https://gitlab.gnome.org/GNOME/gnome-shell-extensions/merge_requests/50
",NonBugFix,0.88087267,NonBugFix,False
b29670bc52f55968902f4ad0b2569d24af990c9c,"Split stage selection from sprites

Add a new stage selection component that displays the stage separately from the sprite list.
",NonBugFix,0.8925327,NonBugFix,False
5b1a633b1271916849b5358e4e8e51a650a3161f,"Add quick version info
",NonBugFix,0.9683157,NonBugFix,False
81273dbb539f08ad5cb2ba39c05fe85039f2e6c0,"Merge pull request #2003 from asmeurer/travis-sphinx

Add Sphinx doc building to Travis",NonBugFix,0.96669894,NonBugFix,False
81a28a44dde692fd30f2f2196ace32bff229f892,"SONAR-2218 add whitelines between blocks of lines
",NonBugFix,0.9430034,NonBugFix,False
0584ab45df8918df22c878dd9e9ebb98bda57316,"qubes-os: add fuzzers, update contact emails (#3554)

Qrexec [1] is a secure communication channel between virtual
machines in Qubes OS. We have fuzzers for some parts of its message
parsing code [2].

[1] https://www.qubes-os.org/doc/qrexec/
[2] https://github.com/QubesOS/qubes-core-qrexec/tree/master/fuzz",NonBugFix,0.97231287,NonBugFix,False
4e59b83b70963d8f145bf5a0a0d73db7ddfc077e,"Added DISCOVERY_DB_UPDATED so databases can notify other nodes about changes
",NonBugFix,0.94707406,NonBugFix,False
c53730f2e9dfcedffc6040a7a1125749400341d2,"Added enthalpy to list of thermo attributes

git-svn-id: 53f22b28e73aa627d2a2069eeb1f23c43fecd57f@203 f3b2605a-c512-4ea7-a41b-209d697bcdaa
",NonBugFix,0.9848972,NonBugFix,False
1eb72aa435352a100fd973fd19f2623ff16d7306,"Bug 1774274: Added scenarios that incorporate checking popups

To allow checking for a popup we need to stop the after_step hook
closing the popup before we check it.

To do this we need to add tag called @allow_popups to the feature file
so that popups stay open for the next step to check

To use with steps:
- And I should not see a popup
- And I accept the alert popup
- And I accept the confirm popup
- And I cancel the confirm popup
- And I should see ""text"" in popup

Change-Id: I5fa4827b12b355204141dd8b052bc4f5c77ae3a0
Signed-off-by: Robert Lyon <ccc28dc4e353f32f975f2fb55ac00664299adc7a@catalyst.net.nz>
",BugFix,0.74709994,NonBugFix,False
9c0df5700d4a84ce23d6e5a6485300d1985ba7e2,"Merge pull request #315 from Jam3/totalFrames

Added totalframes to MovieClip",NonBugFix,0.93590814,NonBugFix,False
4babc642c0113d0891fc650a3946fdaeac466b5d,"Added the ""quick start""  page to the docs
",NonBugFix,0.96598256,NonBugFix,False
96e29d13bcefe60cab4cb68089cf028646d577cd,"Added tests for BaseLink
",NonBugFix,0.973628,NonBugFix,False
d0e258f42b6517420a1a10454c9751315d916c57,"[WFLY-8559] Added DWM test with multiple cases
",NonBugFix,0.9622223,NonBugFix,False
7f2196a19cc85b9c566a6e552ef436e851bbaa10,"cpu: Added compile source from disk in addition to source from stdin.
",NonBugFix,0.9739933,NonBugFix,False
d42b0f372eb97a488f44477fc9c6471049a91224,"Added local matrix method to LD Matrix (#1875)

* Added local matrix method to LD Matrix

* Addressed comments
",NonBugFix,0.94964933,NonBugFix,False
8d7731cd515b228f329c060e159341e1464350b6,"added an Override annotation
",NonBugFix,0.96836525,NonBugFix,False
f98254be83a5545a3e6ca8b763307ae75fba1aa9,"Merge pull request #571 from gilbertgede/large_printing

Added option to printers for large expressions",NonBugFix,0.9508342,NonBugFix,False
0f3562a398d9a6fa792debf7f29c21892d1fdcf3,"Added schema for eventhub 2018-01-01-preview
",NonBugFix,0.9514546,NonBugFix,False
8d4a8e794eeee92e12d514e688d77f3205107b43,"Added keyboard default to gamepad controls for when a gamepad isn't connected and made gamepad the primary control system.
",NonBugFix,0.7972379,NonBugFix,False
6fa9b88ce18403c2edce88512fa761b6f6996589,"Added new header for iterating generation for SlocusPop.
",NonBugFix,0.95952207,NonBugFix,False
e46d01b882e09b9784486fb4d0a55026b9174be4,"showoff a little using Dr. Nikola's Vendetta
",NonBugFix,0.9433713,NonBugFix,False
9fefa3e8238109aa3e0e37e6a6679e6071672c25,"New repos for Akanda

Added 5 new repos for the akanda project.

Change-Id: I558c7898151c5c659e737666ad79066d374e4a00
",NonBugFix,0.9802656,NonBugFix,False
f0f53d00f2b84c518f444684d97ff57ebcd60e0e,"[#1940] added irods user account in federated unit test
",NonBugFix,0.9387558,NonBugFix,False
4928744f1cf9143658a464cef2d8a58f72aa85c2,"From Axel:
This patch circumvents backward compatibility issues with the constness
of a method vs. constness of its return type, by adding a new
G__BIT_ISMETHCONSTANT. G__BIT_ISCONSTANT will still be set.


git-svn-id: acec3fd5b7ea1eb9e79d6329d318e8118ee2e14f@14573 27541ba8-7e3a-0410-8455-c3a389f83636
",BugFix,0.91635215,NonBugFix,False
faa84f9eb73d6575165b13859107319b9c723a60,"adding optional to_string to json members
",NonBugFix,0.91199553,NonBugFix,False
295933ab9384f2733a5c947811198c86b2b094c5,"Adding -j$MAKE_JOBS to make commands were -jX is missing
",NonBugFix,0.9241608,NonBugFix,False
ea6d8cbe23761f51490b068e0599642ba3526bc5,"Adding kspace_modify diff option to select the PPPM differentiation method.

git-svn-id: 53f22b28e73aa627d2a2069eeb1f23c43fecd57f@8040 f3b2605a-c512-4ea7-a41b-209d697bcdaa
",NonBugFix,0.97767866,NonBugFix,False
e2553992cb590a868d82d1b037efdce4fb334bed,"Adding more stuff that works
",NonBugFix,0.983517,NonBugFix,False
2ddf6ab679ef12e3f67858757d636a0f9e68f417,"adding custom potion instead of relying on extending ItemPotion class
",NonBugFix,0.90730923,NonBugFix,False
c2286448b21cf78bc397195d98650663231e1554,"Addition constructor for Swap (using SwapLegs).

git-svn-id: 67a55e656427d4d95711d9444b3d4488f7ae1ad4@1675 48fcbb9e-5639-0410-8b25-842128a4905d
",NonBugFix,0.9821407,NonBugFix,False
01c9923050e44c6b97607cff67f365deb01a8280,"Merge pull request #1514 from Citadel-Station-13/upstream-merge-28233

[MIRROR] Adds /image/proc/copy_overlays",NonBugFix,0.95570105,NonBugFix,False
e0ff4a33de23ec5285ad384e8c67503e10c176d5,"alineación de los checboxes en la cajita de capas del mapa
",NonBugFix,0.9374158,NonBugFix,False
1b40cc5e1a1bdb32e3bc1c1565a240e0663e7a84,"Allow .repo-metadata.json release level to be overridden
",NonBugFix,0.9714607,NonBugFix,False
3cafa05b5d5501f83b4d958acbbed3f249d0a7d5,"Allow the Grad Program Director to edit letter templates
",NonBugFix,0.91518956,NonBugFix,False
1e120270f1f77044b19c3dfd286f94acc6b4fdc5,"Base: Allow device scan on all devices/browsers
",NonBugFix,0.94669074,NonBugFix,False
5f6b24c52d402eafc643154b17931fcc65374539,"[SecurityBundle] [HttpFoundation] Allow for multiple IP address in security access_control rules

",NonBugFix,0.9010683,NonBugFix,False
1e0a95543f5456eb0ced666e26618880cf57d53f,"GLT-2603: Attach multiple files at once
",NonBugFix,0.93600065,NonBugFix,False
08dfd3679877d8915a5b69743844d317019ccb79,"Automated g4 rollback of changelist 58349390.

*** Reason for rollback ***

jscompiler doesn't like duplicate messages. MSG_DIALOG_CLOSE is used elsewhere, even though it's in another namespace.

*** Original change description ***

Makes the close button reachable via tab in the ""manage revisions"" overlay

***
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=58351699
",NonBugFix,0.6422785,NonBugFix,False
22906eb900c9731dd57d2524852408298b652f5b,"Bind the UserManager class
",NonBugFix,0.9483326,NonBugFix,False
9328e8453760f51724ea1f718f1fe168c55cc5be,"Driver/FLARM: remove bogus SetProgressPosition() calls

The SetProgressRange(10) call was using a random value, and
SetProgressPosition() is being called with more random values.  This
is bogus information, because the ""progress"" bar will indicate that
the operation is finished, only to start from the beginning.  It's an
abuse of the progress bar to generate an animation that doesn't say
anything useful.
",BugFix,0.73346853,NonBugFix,False
b47a01ec21a2b67541ae272d62def84735dafdab,"Misc bugfixes


git-svn-id: 44db261f917212c93f4ad79cd10271304a04d572@3184 72102866-910b-0410-8b05-ffd578937521
",BugFix,0.95198286,NonBugFix,False
61507ccd20466f5d14dccc663ea6724189c36c4a,"autotest: build docs on each autotest run
",NonBugFix,0.9819898,NonBugFix,False
703ae1ff70bba20293eaa9306020129ecc0f3db7,"Bump webmock from 3.1.1 to 3.2.1

Bumps [webmock](https://github.com/bblimke/webmock) from 3.1.1 to 3.2.1.
- [Changelog](https://github.com/bblimke/webmock/blob/master/CHANGELOG.md)
- [Commits](https://github.com/bblimke/webmock/compare/v3.1.1...v3.2.1)",NonBugFix,0.98766845,NonBugFix,False
1baf1790a2080029c201c3b7210e28eb7b3d2592,"Merge pull request #6048 from quarkusio/dependabot/maven/org.assertj-assertj-core-3.14.0

Bump assertj-core from 3.12.2 to 3.14.0",NonBugFix,0.98487586,NonBugFix,False
e611e3a38cc13364afcf7565f18c0afb13c6bda4,"Merge pull request #884 from maxcom/dependabot/maven/com.fasterxml.jackson.core-jackson-databind-2.9.10.1

Bump jackson-databind from 2.9.10 to 2.9.10.1",NonBugFix,0.9799163,NonBugFix,False
6ed44a2db78ca5f4a7424b2aeb461f8a368d943a,"Merge pull request #1091 from neinteractiveliterature/dependabot/bundler/memory_profiler-0.9.11

Bump memory_profiler from 0.9.10 to 0.9.11",NonBugFix,0.98075855,NonBugFix,False
b6944f6872f95e01d465c9548e7b92f57b944a67,"Make use of OO design for the QuickHelp lua code.
",NonBugFix,0.9120226,NonBugFix,False
d708909f85aa3f3548fa914e9640b52771fcd52b,"Complete conditional instantiation meta rule
",NonBugFix,0.956764,NonBugFix,False
c8637c55884b7164f84b1f2a7f27eab73030deaa,"leave order and limit to index each
",NonBugFix,0.9291631,NonBugFix,False
265691a555e96697b03a94ad315859cdbb5ef50d,"Sync
bugid: 300

",NonBugFix,0.80590224,NonBugFix,False
6e041294ed60338c9f6dbc6ff894ab3ff16eb5b4,"changed pricing
",NonBugFix,0.97229797,NonBugFix,False
feea8f871b54d24d0b06e22d9eb6374ba0173038,"RestTemplateFactoryTest use inner test class
",NonBugFix,0.946239,NonBugFix,False
bdd1d8e4a416b844da31be58f54ad5ee4b109b23,"zmirror: Configure zmirror server to not use neskaya.

Per request from Camilla Fox.

(imported from commit e9754236cf886ec09ce57dc0f125d6a70f24e3f3)
",NonBugFix,0.96997374,NonBugFix,False
31881357af992c59255faa1fef184f4b05a39fa4,"ar71xx: create profile and build image for the OpenMesh MR600 board

Signed-off-by: Marek Lindner <lindner_marek@yahoo.de>
Signed-off-by: Gabor Juhos <juhosg@openwrt.org>

SVN-Revision: 34237
",NonBugFix,0.97209233,NonBugFix,False
627182a6d76ccdab17c25010d840fe35ea17735e,"Create release branch 2.2.8
",NonBugFix,0.9751146,NonBugFix,False
0972540fa255c4e416f32e9bc12ea5ce0e2833af,"Create Meta class for java.sql._ types
",NonBugFix,0.9453544,NonBugFix,False
0792506244296ba88eced3b71290910a3507b1ab,"377 Create pattern maker to allow human readable construction of regex

And use it to start building a sub section JSON presenter
",NonBugFix,0.88382685,NonBugFix,False
8aa9ed6f69f24e90fa245a639aa225ae99be5d49,"created babylon-job-runner role
",NonBugFix,0.9644747,NonBugFix,False
3249687c7c5b91e0d4c7cd8b38da6283b1bb65c4,"ZOOKEEPER-1046: Creating a new sequential node results in a ZNODEEXISTS error

git-svn-id: d7c778eb01848c8314be709a01eafe85ba01f120@1138958 13f79535-47bb-0310-9956-ffa450edef68
",NonBugFix,0.8463634,NonBugFix,False
6232ea64cf88cbbea9490340c00ba683fab82bd9,"[minidriver] Custom strings for PIN dialog boxes 

",NonBugFix,0.87842035,NonBugFix,False
2e228e2bfad893b00b7d7dc04de57709ad983a46,Delete avlib.h,NonBugFix,0.95656765,NonBugFix,False
a1e012d66640aa225167ed5e926048336569bdb0,"Merge pull request #5463 from alisman/noindex

Disable bot indexing when sitemaps are not configured on",NonBugFix,0.854719,NonBugFix,False
